tag,title,link,date
sepeda-listrik,"Bawa Sepeda dan Motor Listrik, Sering-sering Mainkan Klakson",https://otomotif.kompas.com/read/2023/08/06/112100415/bawa-sepeda-dan-motor-listrik-sering-sering-mainkan-klakson,6 Agustus 2023
sepeda-listrik,Fenomena Sepeda Listrik yang Perlu Ketegasan,https://otomotif.kompas.com/read/2023/08/05/194200915/fenomena-sepeda-listrik-yang-perlu-ketegasan,5 Agustus 2023
sepeda-listrik,Ini Produk Yadea yang Paling Banyak Peminatnya di Solo,https://otomotif.kompas.com/read/2023/08/05/174200515/ini-produk-yadea-yang-paling-banyak-peminatnya-di-solo,5 Agustus 2023
sepeda-listrik,"Definisi Sepeda Listrik, Wajib Punya di Bawah 35 Kpj dengan Pedal",https://otomotif.kompas.com/read/2023/08/05/063119615/definisi-sepeda-listrik-wajib-punya-di-bawah-35-kpj-dengan-pedal,5 Agustus 2023
sepeda-listrik,"Kerap Digunakan Anak-anak, Perlukah Bisnis Penyewaan Sepeda Listrik Diatur?",https://money.kompas.com/read/2023/08/02/111000926/kerap-digunakan-anak-anak-perlukah-bisnis-penyewaan-sepeda-listrik-diatur-,2 Agustus 2023
sepeda-listrik,Video 2 Cewek Jatuh ke Sawah Pakai Sepeda Listrik,https://otomotif.kompas.com/read/2023/08/01/180502015/video-2-cewek-jatuh-ke-sawah-pakai-sepeda-listrik,1 Agustus 2023
sepeda-listrik,"[POPULER OTOMOTIF] 25 Jalan Ini Kena Ganjil Genap Jakarta, Melanggar Kena Tilang Rp 500.000 | Pengendara Sepeda Listrik 35 Kpj Wajib Punya SIM, Ini Kata Polisi",https://otomotif.kompas.com/read/2023/08/01/060200215/-populer-otomotif-25-jalan-ini-kena-ganjil-genap-jakarta-melanggar-kena,1 Agustus 2023
sepeda-listrik,"Pengendara Sepeda Listrik 35 Kpj Wajib Punya SIM, Ini Kata Polisi",https://otomotif.kompas.com/read/2023/07/31/062200815/pengendara-sepeda-listrik-35-kpj-wajib-punya-sim-ini-kata-polisi,31 Juli 2023
sepeda-listrik,Waspada Saat Melihat Anak Naik Kecil Naik Sepeda Listrik,https://otomotif.kompas.com/read/2023/07/30/124100815/waspada-saat-melihat-anak-naik-kecil-naik-sepeda-listrik,30 Juli 2023
sepeda-listrik,Sepeda Listrik Solusi Kendaraan Ramah Lingkungan tapi Berbahaya,https://otomotif.kompas.com/read/2023/07/30/094100815/sepeda-listrik-solusi-kendaraan-ramah-lingkungan-tapi-berbahaya,30 Juli 2023
sepeda-listrik,[POPULER OTOMOTIF] Ini Alasan Kenapa Ujian SIM di Indonesia Dibuat Sulit | Jetbus 5 Tertangkap Kamera Sedang dalam Perjalanan ke BSD,https://otomotif.kompas.com/read/2023/07/30/064100915/-populer-otomotif-ini-alasan-kenapa-ujian-sim-di-indonesia-dibuat-sulit,30 Juli 2023
sepeda-listrik,"Daftar Harga Sepeda Listrik Murah, mulai Rp 4,1 Jutaan",https://otomotif.kompas.com/read/2023/07/29/172200215/daftar-harga-sepeda-listrik-murah-mulai-rp-4-1-jutaan,29 Juli 2023
sepeda-listrik,Pedal Sepeda Listrik Sewaan Banyak yang Dicopot,https://otomotif.kompas.com/read/2023/07/29/160200115/pedal-sepeda-listrik-sewaan-banyak-yang-dicopot,29 Juli 2023
sepeda-listrik,Saat Bertemu Anak Main Sepeda Listrik Pengendara Motor Harus Klakson,https://otomotif.kompas.com/read/2023/07/29/142200115/saat-bertemu-anak-main-sepeda-listrik-pengendara-motor-harus-klakson-,29 Juli 2023
sepeda-listrik,Bocah di Bawah 12 Tahun Dilarang Mengendarai Sepeda Listrik,https://otomotif.kompas.com/read/2023/07/29/122200015/bocah-di-bawah-12-tahun-dilarang-mengendarai-sepeda-listrik-,29 Juli 2023
sepeda-listrik,Penjualan Selis Laris Memasuki Tahun Ajaran Baru di Solo,https://otomotif.kompas.com/read/2023/07/29/092200415/penjualan-selis-laris-memasuki-tahun-ajaran-baru-di-solo,29 Juli 2023
sepeda-listrik,"Penyewaan Sepeda Listrik di Bogor, Marak Dipakai Bocah",https://otomotif.kompas.com/read/2023/07/29/082200015/penyewaan-sepeda-listrik-di-bogor-marak-dipakai-bocah,29 Juli 2023
sepeda-listrik,[POPULER OTOMOTIF] Bocah Foto di Samping Lamborghini | Sepeda Listrik Berbeda dari Sepeda Gowes | Anak Kecil Naik Sepeda Listrik Meninggal Ditabrak,https://otomotif.kompas.com/read/2023/07/29/071735615/populer-otomotif-bocah-foto-di-samping-lamborghini-sepeda-listrik-berbeda,29 Juli 2023
sepeda-listrik,Anak Kecil Harus Diedukasi Soal Bahaya Main Sepeda Listrik,https://otomotif.kompas.com/read/2023/07/28/184100615/anak-kecil-harus-diedukasi-soal-bahaya-main-sepeda-listrik,28 Juli 2023
sepeda-listrik,Ini Perbedaan Sepeda Listrik dan Motor Listrik,https://otomotif.kompas.com/read/2023/07/28/183100115/ini-perbedaan-sepeda-listrik-dan-motor-listrik,28 Juli 2023
sepeda-listrik,Jangan Sepelekan Kecepatan Sepeda Listrik kalau Kecelakaan Tetap Fatal,https://otomotif.kompas.com/read/2023/07/28/161100115/jangan-sepelekan-kecepatan-sepeda-listrik-kalau-kecelakaan-tetap-fatal,28 Juli 2023
sepeda-listrik,Komunitas Sebut Ada Sepeda Listrik yang Kecepatannya Melebihi Aturan,https://otomotif.kompas.com/read/2023/07/28/160100815/komunitas-sebut-ada-sepeda-listrik-yang-kecepatannya-melebihi-aturan-,28 Juli 2023
sepeda-listrik,"Fenomena Anak Kecil Pakai Sepeda Listrik di Jalan Raya, Sudah Ada Korban Jiwa",https://otomotif.kompas.com/read/2023/07/28/155100115/fenomena-anak-kecil-pakai-sepeda-listrik-di-jalan-raya-sudah-ada-korban,28 Juli 2023
sepeda-listrik,"Bahaya, Kecepatan Sepeda Listrik Ada yang Setara Uji Tabrak Mobil",https://otomotif.kompas.com/read/2023/07/28/153100115/bahaya-kecepatan-sepeda-listrik-ada-yang-setara-uji-tabrak-mobil,28 Juli 2023
sepeda-listrik,"Ingat Sepeda Listrik Adalah Alat Transportasi, bukan Mainan atau Alat Olahraga",https://otomotif.kompas.com/read/2023/07/28/152100615/ingat-sepeda-listrik-adalah-alat-transportasi-bukan-mainan-atau-alat,28 Juli 2023
sepeda-listrik,"Catat, Sepeda Listrik Tidak Boleh Digunakan di Jalan Umum",https://otomotif.kompas.com/read/2023/07/28/132100815/catat-sepeda-listrik-tidak-boleh-digunakan-di-jalan-umum,28 Juli 2023
sepeda-listrik,"Sepeda Listrik Berbeda dari Sepeda Gowes, Berbahaya Saat Dibawa Anak-anak",https://otomotif.kompas.com/read/2023/07/28/130701015/sepeda-listrik-berbeda-dari-sepeda-gowes-berbahaya-saat-dibawa-anak-anak,28 Juli 2023
sepeda-listrik,Orangtua Harus Larang Anaknya Main Sepeda Listrik di Jalan Raya,https://otomotif.kompas.com/read/2023/07/28/115200015/orangtua-harus-larang-anaknya-main-sepeda-listrik-di-jalan-raya,28 Juli 2023
sepeda-listrik,Naik Sepeda Listrik di Jalan Raya Bisa Ditilang dan Disita,https://otomotif.kompas.com/read/2023/07/28/113100115/naik-sepeda-listrik-di-jalan-raya-bisa-ditilang-dan-disita,28 Juli 2023
sepeda-listrik,Anak Kecil Naik Sepeda Listrik Meninggal Ditabrak Mobil,https://otomotif.kompas.com/read/2023/07/28/101139315/anak-kecil-naik-sepeda-listrik-meninggal-ditabrak-mobil,28 Juli 2023
sepeda-listrik,"Sepeda Listrik Marak di Sumenep, Polisi: Bukan untuk Dipakai di Jalan Besar",https://surabaya.kompas.com/read/2023/07/17/100953378/sepeda-listrik-marak-di-sumenep-polisi-bukan-untuk-dipakai-di-jalan-besar,17 Juli 2023
sepeda-listrik,6 Tempat Beli Sepeda Listrik di Jakarta,https://megapolitan.kompas.com/read/2023/07/12/03110081/6-tempat-beli-sepeda-listrik-di-jakarta,12 Juli 2023
sepeda-listrik,"Viar Siapkan 6 Kendaraan Listrik Baru, Siap Meluncur Tiap Bulan",https://otomotif.kompas.com/read/2023/06/29/153100215/viar-siapkan-6-kendaraan-listrik-baru-siap-meluncur-tiap-bulan,29 Juni 2023
sepeda-listrik,"Komentar Masyarakat Soal Motor Listrik Murah, Bikin Khawatir",https://otomotif.kompas.com/read/2023/06/20/171200415/komentar-masyarakat-soal-motor-listrik-murah-bikin-khawatir,20 Juni 2023
sepeda-listrik,Keeway Belum Tertarik Tambah Motor Listrik,https://otomotif.kompas.com/read/2023/06/15/091200915/keeway-belum-tertarik-tambah-motor-listrik,15 Juni 2023
sepeda-listrik,Keeway Bawa 3 Motor dan 2 Sepeda Listrik Baru ke Jakarta Fair 2023,https://otomotif.kompas.com/read/2023/06/14/200200815/keeway-bawa-3-motor-dan-2-sepeda-listrik-baru-ke-jakarta-fair-2023,14 Juni 2023
sepeda-listrik,"Video Viral, Pelajar Naik Motor Listrik Kecelakaan Usai Terobos Lampu Merah",https://otomotif.kompas.com/read/2023/06/13/091200715/video-viral-pelajar-naik-motor-listrik-kecelakaan-usai-terobos-lampu-merah,13 Juni 2023
sepeda-listrik,"[POPULER OTOMOTIF] Gagal Menyalip, Bus Sugeng Rahayu Adu Banteng dengan Truk di Ngawi | Baru Meluncur, Daihatsu New Terios Langsung Diskon Rp 10 Juta",https://otomotif.kompas.com/read/2023/06/11/070150215/populer-otomotif-gagal-menyalip-bus-sugeng-rahayu-adu-banteng-dengan-truk,11 Juni 2023
sepeda-listrik,Bakal Ada Standardisasi Khusus Sepeda Listrik,https://otomotif.kompas.com/read/2023/06/10/082200015/bakal-ada-standardisasi-khusus-sepeda-listrik,10 Juni 2023
sepeda-listrik,[POPULER OTOMOTIF] PO Mahendra Transport Dirilis | Sepeda Listrik Tidak Boleh Digunakan di Jalan Umum | Kabar Toyota Rush,https://otomotif.kompas.com/read/2023/06/10/060200215/-populer-otomotif-po-mahendra-transport-dirilis-sepeda-listrik-tidak-boleh,10 Juni 2023
sepeda-listrik,Sepeda Listrik yang Masuk Jalan Umum dan Melanggar Akan Kena Tilang dan Disita,https://otomotif.kompas.com/read/2023/06/09/151200615/sepeda-listrik-yang-masuk-jalan-umum-dan-melanggar-akan-kena-tilang-dan,9 Juni 2023
sepeda-listrik,"Ingat, Sepeda Listrik Tidak Boleh Digunakan di Jalan Umum",https://otomotif.kompas.com/read/2023/06/09/131200015/ingat-sepeda-listrik-tidak-boleh-digunakan-di-jalan-umum,9 Juni 2023
sepeda-listrik,Jangan Abaikan Keselamatan Saat Naik Sepeda Listrik,https://otomotif.kompas.com/read/2023/06/09/071200415/jangan-abaikan-keselamatan-saat-naik-sepeda-listrik,9 Juni 2023
sepeda-listrik,Ini Sikap yang Dilakukan Saat Lihat Anak Kecil Bawa Sepeda Listrik di Jalan,https://otomotif.kompas.com/read/2023/06/08/151200515/ini-sikap-yang-dilakukan-saat-lihat-anak-kecil-bawa-sepeda-listrik-di-jalan,8 Juni 2023
sepeda-listrik,"Membahayakan, Orangtua Harus Larang Anak Kecil Bawa Sepeda Listrik ke Jalan Raya",https://otomotif.kompas.com/read/2023/06/08/143100715/membahayakan-orangtua-harus-larang-anak-kecil-bawa-sepeda-listrik-ke-jalan,8 Juni 2023
sepeda-listrik,"Jaga Kualitas Udara di Area Kampus, UI Hadirkan 450 Sepeda Listrik",https://www.kompas.com/edu/read/2023/06/03/110000371/jaga-kualitas-udara-di-area-kampus-ui-hadirkan-450-sepeda-listrik,3 Juni 2023
sepeda-listrik,"Porsche Kembali Rilis Sepeda Listrik, Seperti Apa?",https://lifestyle.kompas.com/read/2023/05/30/050242920/porsche-kembali-rilis-sepeda-listrik-seperti-apa,30 Mei 2023
sepeda-listrik,Tanggal 30 Mei Memperingati Hari Apa?,https://nasional.kompas.com/read/2023/05/29/00000001/tanggal-30-mei-memperingati-hari-apa-,29 Mei 2023
sepeda-listrik,"Banyak Motor Listrik Murah di INAPA 2023, Dijual mulai Rp 4 Jutaan",https://otomotif.kompas.com/read/2023/05/26/141200915/banyak-motor-listrik-murah-di-inapa-2023-dijual-mulai-rp-4-jutaan,26 Mei 2023
sepeda-listrik,Berikut 4 Varian Sepeda Listrik Goda yang Bisa Kamu Pertimbangkan,https://biz.kompas.com/read/2023/05/25/144033128/berikut-4-varian-sepeda-listrik-goda-yang-bisa-kamu-pertimbangkan,25 Mei 2023
sepeda-listrik,Syarat dan Cara Ikut Lelang Motor Listrik di PEVS 2023,https://otomotif.kompas.com/read/2023/05/19/191200915/syarat-dan-cara-ikut-lelang-motor-listrik-di-pevs-2023,19 Mei 2023
sepeda-listrik,"Ada Lelang Motor Listrik di PEVS 2023, Harga mulai Rp 1 Jutaan",https://otomotif.kompas.com/read/2023/05/19/120200315/ada-lelang-motor-listrik-di-pevs-2023-harga-mulai-rp-1-jutaan,19 Mei 2023
sepeda-listrik,Saige Group Indonesia Ikutan Jualan Motor Listrik,https://otomotif.kompas.com/read/2023/05/19/094200315/saige-group-indonesia-ikutan-jualan-motor-listrik,19 Mei 2023
sepeda-listrik,"Sepeda Listrik Kebakaran, Apinya Sulit Padam dan Asapnya Beracun",https://otomotif.kompas.com/read/2023/05/15/161200215/sepeda-listrik-kebakaran-apinya-sulit-padam-dan-asapnya-beracun,15 Mei 2023
sepeda-listrik,"Daftarkan Bacaleg ke KPU, Rombongan PPP Gunakan Sepeda Listrik",https://nasional.kompas.com/read/2023/05/12/16532861/daftarkan-bacaleg-ke-kpu-rombongan-ppp-gunakan-sepeda-listrik,12 Mei 2023
sepeda-listrik,Makin Banyak Anak Kecil Naik Sepeda Listrik di Jalan Raya,https://otomotif.kompas.com/read/2023/05/10/132100415/makin-banyak-anak-kecil-naik-sepeda-listrik-di-jalan-raya,10 Mei 2023
sepeda-listrik,Sepeda Listrik Besutan Beam Mobility Kini Tersedia di Kawasan Jababeka,https://www.kompas.com/properti/read/2023/05/08/193000221/sepeda-listrik-besutan-beam-mobility-kini-tersedia-di-kawasan-jababeka,8 Mei 2023
sepeda-listrik,"Dukung Green Tourism, Rodalink Buka Layanan Sewa Sepeda",https://lifestyle.kompas.com/read/2023/04/21/125820920/dukung-green-tourism-rodalink-buka-layanan-sewa-sepeda,21 April 2023
sepeda-listrik,"Per 1 April, Semua Kendaraan Bermesin Dilarang Lintasi Jalur Pedestrian Pantai Sanur",https://travel.kompas.com/read/2023/03/29/140200027/per-1-april-semua-kendaraan-bermesin-dilarang-lintasi-jalur-pedestrian-pantai,29 Maret 2023
sepeda-listrik,4 Hal Berikut Wajib Diperhatikan Sebelum Beli Sepeda Listrik,https://biz.kompas.com/read/2023/03/28/154232928/4-hal-berikut-wajib-diperhatikan-sebelum-beli-sepeda-listrik,28 Maret 2023
sepeda-listrik,Dilarang Pakai Sepeda Listrik di Jalur Pedestrian Sanur Bali mulai 1 April,https://travel.kompas.com/read/2023/03/27/123700427/dilarang-pakai-sepeda-listrik-di-jalur-pedestrian-sanur-bali-mulai-1-april,27 Maret 2023
sepeda-listrik,"Anindya Bakrie ke IIMS 2023, Sebut Motor Listrik Sekarang Makin Keren",https://otomotif.kompas.com/read/2023/02/26/183717015/anindya-bakrie-ke-iims-2023-sebut-motor-listrik-sekarang-makin-keren,26 Februari 2023
sepeda-listrik,Alasan Sepeda Listrik Digemari di IIMS 2023,https://otomotif.kompas.com/read/2023/02/25/164200015/alasan-sepeda-listrik-digemari-di-iims-2023,25 Februari 2023
sepeda-listrik,Antusiasme Pengunjung IIMS 2023 pada Sepeda Listrik,https://otomotif.kompas.com/read/2023/02/22/104200415/antusiasme-pengunjung-iims-2023-pada-sepeda-listrik,22 Februari 2023
sepeda-listrik,"Sepeda Listrik Ofero Hadir di IIMS 2023, Harga Setara PCX",https://otomotif.kompas.com/read/2023/02/21/164100515/sepeda-listrik-ofero-hadir-di-iims-2023-harga-setara-pcx,21 Februari 2023
sepeda-listrik,"Menu Sepeda Listrik di bawah Rp 10 juta di IIMS, Ada Yadea dan Keeway",https://otomotif.kompas.com/read/2023/02/21/094200115/menu-sepeda-listrik-di-bawah-rp-10-juta-di-iims-ada-yadea-dan-keeway,21 Februari 2023
sepeda-listrik,Daftar Sepeda Listrik di Bawah Rp 5 Juta buat Mak di IIMS 2023,https://otomotif.kompas.com/read/2023/02/21/080200615/daftar-sepeda-listrik-di-bawah-rp-5-juta-buat-mak-di-iims-2023,21 Februari 2023
sepeda-listrik,"Usai Meluncur di IIMS 2023, Yadea Resmikan Pembukaan Diler Pertamanya",https://otomotif.kompas.com/read/2023/02/18/150200615/usai-meluncur-di-iims-2023-yadea-resmikan-pembukaan-diler-pertamanya,18 Februari 2023
sepeda-listrik,"Hadir di IIMS 2023, Sepeda Listrik Ofero Bisa Tempuh Jarak 100 Km",https://otomotif.kompas.com/read/2023/02/18/091200715/hadir-di-iims-2023-sepeda-listrik-ofero-bisa-tempuh-jarak-100-km,18 Februari 2023
sepeda-listrik,"Wisata di Setu Babakan Bisa Sewa Sepeda Listrik, Tarif mulai Rp 20.000",https://travel.kompas.com/read/2023/02/07/170700327/wisata-di-setu-babakan-bisa-sewa-sepeda-listrik-tarif-mulai-rp-20.000,7 Februari 2023
sepeda-listrik,Korlantas Polri Siapkan Aturan SIM untuk Kendaraan Listrik,https://otomotif.kompas.com/read/2023/02/02/170100415/korlantas-polri-siapkan-aturan-sim-untuk-kendaraan-listrik,2 Februari 2023
sepeda-listrik,"Satpol PP DKI Gelontorkan Rp 11,4 Miliar untuk Beli Sepeda Listrik dan Motor",https://megapolitan.kompas.com/read/2023/01/17/23133701/satpol-pp-dki-gelontorkan-rp-114-miliar-untuk-beli-sepeda-listrik-dan,17 Januari 2023
sepeda-listrik,Tiga Motor Ikonik Honda Jadi Sepeda Listrik di China,https://otomotif.kompas.com/read/2023/01/12/084200715/tiga-motor-ikonik-honda-jadi-sepeda-listrik-di-china,12 Januari 2023
sepeda-listrik,"Saat Bike Sharing di Jakarta Terbengkalai, Pemprov DKI Justru Mau Ganti dengan Sepeda Listrik",https://megapolitan.kompas.com/read/2022/12/27/07304851/saat-bike-sharing-di-jakarta-terbengkalai-pemprov-dki-justru-mau-ganti,27 Desember 2022
sepeda-listrik,"[POPULER OTOMOTIF] Jalan Tol Atas Air Terpanjang di Indonesia, Nomor Lima Terpanjang di Dunia |Ingat, Ganjil Genap Tetap Berlaku Hari Ini di Jakarta",https://otomotif.kompas.com/read/2022/12/27/060200915/-populer-otomotif-jalan-tol-atas-air-terpanjang-di-indonesia-nomor-lima,27 Desember 2022
sepeda-listrik,"Dishub DKI Klaim Ada 4 Operator Berminat Gantikan ""Gowes"" Jadi Operator Sewa Sepeda Listrik di Ibu Kota",https://megapolitan.kompas.com/read/2022/12/26/20300051/dishub-dki-klaim-ada-4-operator-berminat-gantikan-gowes-jadi-operator,26 Desember 2022
sepeda-listrik,"Pemprov DKI Kantongi 4 Operator yang Bakal Kelola ""Bike Sharing"" Sepeda Listrik di Jakarta",https://megapolitan.kompas.com/read/2022/12/26/20035041/pemprov-dki-kantongi-4-operator-yang-bakal-kelola-bike-sharing-sepeda,26 Desember 2022
sepeda-listrik,"""Bike Sharing"" Gowes Terbengkalai, Pemprov DKI akan Sewakan Sepeda Listrik",https://megapolitan.kompas.com/read/2022/12/26/19411831/bike-sharing-gowes-terbengkalai-pemprov-dki-akan-sewakan-sepeda-listrik,26 Desember 2022
sepeda-listrik,Larangan Penggunaan Sepeda Listrik Mulai Menyebar ke Wilayah Lain,https://otomotif.kompas.com/read/2022/12/26/152100615/larangan-penggunaan-sepeda-listrik-mulai-menyebar-ke-wilayah-lain,26 Desember 2022
sepeda-listrik,"Jangan Gagal Paham, Ini Beda Sepeda Listrik dan Motor Listrik",https://otomotif.kompas.com/read/2022/12/26/132100015/jangan-gagal-paham-ini-beda-sepeda-listrik-dan-motor-listrik,26 Desember 2022
sepeda-listrik,"Mengenal Jago Coffee, Kopi Starling Pakai Sepeda Listrik dan Bebas Ongkir",https://umkm.kompas.com/read/2022/11/16/190000983/mengenal-jago-coffee-kopi-starling-pakai-sepeda-listrik-dan-bebas-ongkir,16 November 2022
sepeda-listrik,Utomocorp Bawa Sepeda Listrik Hubless di IMOS 2022,https://otomotif.kompas.com/read/2022/11/03/114200615/utomocorp-bawa-sepeda-listrik-hubless-di-imos-2022,3 November 2022
sepeda-listrik,"E-bike, Solusi Masa Depan untuk Mengatasi Pencemaran Udara?",https://lifestyle.kompas.com/read/2022/11/02/141632120/e-bike-solusi-masa-depan-untuk-mengatasi-pencemaran-udara,2 November 2022
sepeda-listrik,SMK di Gunungkidul Inovasi Sepeda Listrik dan Motor Hybrid,https://www.kompas.com/edu/read/2022/10/25/084001871/smk-di-gunungkidul-inovasi-sepeda-listrik-dan-motor-hybrid,25 Oktober 2022
sepeda-listrik,"Polygon dan ITB Hadirkan Sepeda Listrik, Seperti Apa?",https://lifestyle.kompas.com/read/2022/10/24/191045320/polygon-dan-itb-hadirkan-sepeda-listrik-seperti-apa,24 Oktober 2022
sepeda-listrik,SMK di Gunungkidul Kembangkan Sepeda Listrik dan Sepeda Motor Hybrid,https://yogyakarta.kompas.com/read/2022/10/24/101512578/smk-di-gunungkidul-kembangkan-sepeda-listrik-dan-sepeda-motor-hybrid,24 Oktober 2022
sepeda-listrik,Konsep Sepeda Listrik Futuristis Ini Hadir di Kustomfest 2022,https://otomotif.kompas.com/read/2022/10/03/160450715/konsep-sepeda-listrik-futuristis-ini-hadir-di-kustomfest-2022,3 Oktober 2022
sepeda-listrik,"Bangunan Ruko Dua Lantai Habis Terbakar Diduga akibat Sepeda Listrik Dicas ""Overtime""",https://megapolitan.kompas.com/read/2022/10/02/11423901/bangunan-ruko-dua-lantai-habis-terbakar-diduga-akibat-sepeda-listrik,2 Oktober 2022
sepeda-listrik,"Pemkot Semarang Berlakukan Hari Bebas Kendaraan Pribadi Setiap Rabu, Ada Sepeda Listrik sebagai Alternatif",https://regional.kompas.com/read/2022/09/28/152115478/pemkot-semarang-berlakukan-hari-bebas-kendaraan-pribadi-setiap-rabu-ada,28 September 2022
sepeda-listrik,Pemkot Bogor Mulai Sediakan Sepeda Listrik untuk Fasilitas Publik,https://megapolitan.kompas.com/read/2022/09/23/22373051/pemkot-bogor-mulai-sediakan-sepeda-listrik-untuk-fasilitas-publik,23 September 2022
sepeda-listrik,Jaringan Penipuan Online asal Sidrap Bermodus Jual Sepeda Listrik Murah Ditangkap di Luwu,https://makassar.kompas.com/read/2022/09/13/152924678/jaringan-penipuan-online-asal-sidrap-bermodus-jual-sepeda-listrik-murah,13 September 2022
sepeda-listrik,Komitmen Honda Siapkan 10 Model Motor Listrik hingga 2025,https://otomotif.kompas.com/read/2022/09/13/085609215/komitmen-honda-siapkan-10-model-motor-listrik-hingga-2025,13 September 2022
sepeda-listrik,Ubah Pola Pikir jika Ingin Pakai Motor Listrik,https://otomotif.kompas.com/read/2022/09/06/181200615/ubah-pola-pikir-jika-ingin-pakai-motor-listrik-,6 September 2022
sepeda-listrik,[HOAKS] 670 Sepeda Listrik Disumbangkan Gratis Setelah Harga BBM Naik,https://www.kompas.com/cekfakta/read/2022/09/06/181200882/-hoaks-670-sepeda-listrik-disumbangkan-gratis-setelah-harga-bbm-naik,6 September 2022
sepeda-listrik,[HOAKS] Giveaway 15 Sepeda Listrik dari Volta Indonesia,https://www.kompas.com/cekfakta/read/2022/09/01/152428182/hoaks-giveaway-15-sepeda-listrik-dari-volta-indonesia,1 September 2022
sepeda-listrik,"Tour de Ambarrukmo 2022, Mendukung Pariwisata Jogja Sembari Rayakan Kemerdekaan",https://lifestyle.kompas.com/read/2022/08/30/204836920/tour-de-ambarrukmo-2022-mendukung-pariwisata-jogja-sembari-rayakan,30 Agustus 2022
sepeda-listrik,Ingat Lagi Bahaya Mengendarai Sepeda Listrik di Jalan Raya,https://otomotif.kompas.com/read/2022/08/25/081200415/ingat-lagi-bahaya-mengendarai-sepeda-listrik-di-jalan-raya,25 Agustus 2022
sepeda-listrik,"Elettracker, Sepeda Listrik Bergaya Broadtracker",https://otomotif.kompas.com/read/2022/08/23/140100415/elettracker-sepeda-listrik-bergaya-broadtracker,23 Agustus 2022
sepeda-listrik,Sepeda Listrik Dilarang Melintas di Jalan Raya Kapuas Hulu,https://otomotif.kompas.com/read/2022/08/11/114100715/sepeda-listrik-dilarang-melintas-di-jalan-raya-kapuas-hulu,11 Agustus 2022
sepeda-listrik,Pegiat Sebut Peraturan Sepeda Listrik Mengebiri Fungsi Transportasi,https://otomotif.kompas.com/read/2022/08/08/110200315/pegiat-sebut-peraturan-sepeda-listrik-mengebiri-fungsi-transportasi,8 Agustus 2022
sepeda-listrik,[VIDEO] Uji Coba Sepeda Listrik Selis yang Serba Praktis,https://otomotif.kompas.com/read/2022/07/31/190100715/-video-uji-coba-sepeda-listrik-selis-yang-serba-praktis,31 Juli 2022
sepeda-listrik,Komentar Produsen Motor Listrik soal Larangan Sepeda Listrik,https://otomotif.kompas.com/read/2022/07/29/181200215/komentar-produsen-motor-listrik-soal-larangan-sepeda-listrik,29 Juli 2022
sepeda-listrik,BERITA FOTO: Test Ride Motor Listrik di PEVS 2022 Diserbu Pengunjung,https://otomotif.kompas.com/read/2022/07/28/211241015/berita-foto-test-ride-motor-listrik-di-pevs-2022-diserbu-pengunjung,28 Juli 2022
sepeda-listrik,Periklindo Electric Vehicle Show Selanjutnya Akan Digelar di Bali,https://otomotif.kompas.com/read/2022/07/28/195100515/periklindo-electric-vehicle-show-selanjutnya-akan-digelar-di-bali,28 Juli 2022
sepeda-listrik,"Ikutan Lelang di PEVS 2022, Bisa Bawa Pulang Motor Listrik Custom",https://otomotif.kompas.com/read/2022/07/28/084200515/ikutan-lelang-di-pevs-2022-bisa-bawa-pulang-motor-listrik-custom,28 Juli 2022
sepeda-listrik,Sepeda Listrik Tidak Cocok Dipakai di Jalan Raya,https://otomotif.kompas.com/read/2022/07/27/162100215/sepeda-listrik-tidak-cocok-dipakai-di-jalan-raya,27 Juli 2022
sepeda-listrik,[POPULER OTOMOTIF] Fenomena Serbuan Motor Listrik China ke Indonesia | PO Efisiensi Tambah Lagi Bus Baru dengan Livery Segar,https://otomotif.kompas.com/read/2022/07/27/060200115/-populer-otomotif-fenomena-serbuan-motor-listrik-china-ke-indonesia-po,27 Juli 2022
sepeda-listrik,Spesifikasi Sepeda Listrik Selis Rinjani di PEVS 2022,https://otomotif.kompas.com/read/2022/07/26/194100715/spesifikasi-sepeda-listrik-selis-rinjani-di-pevs-2022,26 Juli 2022
sepeda-listrik,Menjajal Sepeda Listrik Selis Rinjani di PEVS 2022,https://otomotif.kompas.com/read/2022/07/26/190100415/menjajal-sepeda-listrik-selis-rinjani-di-pevs-2022,26 Juli 2022
sepeda-listrik,Benelli-Keeway Enggan Jualan Sepeda Listrik,https://otomotif.kompas.com/read/2022/07/26/161200715/benelli-keeway-enggan-jualan-sepeda-listrik,26 Juli 2022
sepeda-listrik,Keeway Sebut Motor Listriknya Paling Cocok untuk Jasa Pengiriman,https://otomotif.kompas.com/read/2022/07/26/111200715/keeway-sebut-motor-listriknya-paling-cocok-untuk-jasa-pengiriman,26 Juli 2022
sepeda-listrik,"Sepeda Listrik Tak Boleh di Jalan Raya, Davigo Pasrah",https://otomotif.kompas.com/read/2022/07/26/071200715/sepeda-listrik-tak-boleh-di-jalan-raya-davigo-pasrah,26 Juli 2022
sepeda-listrik,"Daftar Diskon Sepeda Listrik di PEVS 2022, Harga Mulai Rp 4 Jutaan",https://otomotif.kompas.com/read/2022/07/25/172100515/daftar-diskon-sepeda-listrik-di-pevs-2022-harga-mulai-rp-4-jutaan,25 Juli 2022
